t,area,hsv_class,hsv_conf,yolo_class,yolo_conf,fused_class,fused_conf,agree
13.5,1830,bare_soil,0.716,bare_soil,0.716,bare_soil,0.716,1
13.5,1749,healthy_crop,0.566,healthy_crop,0.566,healthy_crop,0.566,1
13.5,1718,healthy_crop,0.484,healthy_crop,0.484,healthy_crop,0.484,1
13.5,1712,healthy_crop,0.469,healthy_crop,0.469,healthy_crop,0.469,1
13.5,1423,healthy_crop,0.489,healthy_crop,0.489,healthy_crop,0.489,1
13.6,117701,healthy_crop,0.627,healthy_crop,0.627,healthy_crop,0.627,1
13.6,82503,drought_stress,0.522,drought_stress,0.522,drought_stress,0.522,1
13.6,65435,healthy_crop,0.649,healthy_crop,0.649,healthy_crop,0.649,1
13.6,17662,healthy_crop,0.512,healthy_crop,0.512,healthy_crop,0.512,1
13.6,11612,healthy_crop,0.521,healthy_crop,0.521,healthy_crop,0.521,1
13.6,11383,healthy_crop,0.514,healthy_crop,0.514,healthy_crop,0.514,1
13.6,8261,healthy_crop,0.491,healthy_crop,0.491,healthy_crop,0.491,1
13.6,7120,drought_stress,0.523,drought_stress,0.523,drought_stress,0.523,1
13.6,7001,drought_stress,0.5,drought_stress,0.5,drought_stress,0.5,1
13.6,6057,healthy_crop,0.629,healthy_crop,0.629,healthy_crop,0.629,1
13.6,6032,healthy_crop,0.535,healthy_crop,0.535,healthy_crop,0.535,1
13.6,6002,healthy_crop,0.583,healthy_crop,0.583,healthy_crop,0.583,1
13.6,5661,stressed_crop,0.528,stressed_crop,0.528,stressed_crop,0.528,1
13.6,4188,healthy_crop,0.553,healthy_crop,0.553,healthy_crop,0.553,1
13.6,3965,healthy_crop,0.563,healthy_crop,0.563,healthy_crop,0.563,1
13.6,3297,healthy_crop,0.496,healthy_crop,0.496,healthy_crop,0.496,1
13.6,2526,drought_stress,0.512,drought_stress,0.512,drought_stress,0.512,1
