t,area,hsv_class,hsv_conf,yolo_class,yolo_conf,fused_class,fused_conf,agree
1.0,23961,healthy_crop,0.607,drought_stress,0.914,drought_stress,0.914,0
1.0,17748,healthy_crop,0.536,bare_soil,0.991,bare_soil,0.991,0
1.0,15675,bare_soil,0.703,bare_soil,0.667,bare_soil,0.738,1
1.0,11460,healthy_crop,0.471,healthy_crop,0.881,healthy_crop,0.925,1
1.0,7639,healthy_crop,0.525,healthy_crop,0.48,healthy_crop,0.551,1
1.0,7582,healthy_crop,0.447,healthy_crop,0.452,healthy_crop,0.475,1
1.0,6712,healthy_crop,0.526,healthy_crop,0.79,healthy_crop,0.829,1
1.0,6144,bare_soil,0.432,stressed_crop,0.534,stressed_crop,0.325,0
1.0,4876,healthy_crop,0.475,healthy_crop,0.774,healthy_crop,0.813,1
1.0,4781,bare_soil,0.695,bare_soil,0.596,bare_soil,0.73,1
1.0,4360,healthy_crop,0.449,healthy_crop,0.564,healthy_crop,0.593,1
1.0,3960,healthy_crop,0.549,bare_soil,0.993,bare_soil,0.993,0
1.0,2805,healthy_crop,0.496,bare_soil,0.988,bare_soil,0.988,0
1.0,2716,healthy_crop,0.543,healthy_crop,0.629,healthy_crop,0.66,1
1.0,2601,bare_soil,0.46,stressed_crop,0.423,stressed_crop,0.255,0
1.0,2495,bare_soil,0.5,bare_soil,0.5,bare_soil,0.5,1
1.0,2350,stressed_crop,0.502,stressed_crop,0.538,stressed_crop,0.564,1
1.0,2268,healthy_crop,0.626,stressed_crop,0.458,healthy_crop,0.626,0
1.0,2252,bare_soil,0.668,healthy_crop,0.786,healthy_crop,0.423,0
1.0,2243,bare_soil,0.443,bare_soil,0.443,bare_soil,0.443,1
1.0,2238,healthy_crop,0.466,bare_soil,0.586,healthy_crop,0.375,0
1.0,2010,bare_soil,0.469,stressed_crop,0.455,stressed_crop,0.27,0
1.0,1916,bare_soil,0.627,healthy_crop,0.842,healthy_crop,0.467,0
1.0,1854,bare_soil,0.486,stressed_crop,0.485,stressed_crop,0.284,0
1.0,1850,healthy_crop,0.459,stressed_crop,0.45,healthy_crop,0.459,0
1.0,1833,healthy_crop,0.571,healthy_crop,0.571,healthy_crop,0.571,1
1.0,1737,bare_soil,0.483,healthy_crop,0.517,bare_soil,0.388,0
1.0,1636,bare_soil,0.487,stressed_crop,0.489,stressed_crop,0.286,0
1.0,1617,stressed_crop,0.531,healthy_crop,0.606,healthy_crop,0.371,0
1.0,1567,bare_soil,0.484,healthy_crop,0.586,healthy_crop,0.344,0
1.0,1547,healthy_crop,0.491,healthy_crop,0.491,healthy_crop,0.491,1
1.0,1508,bare_soil,0.445,bare_soil,0.445,bare_soil,0.445,1
1.0,1487,bare_soil,0.467,stressed_crop,0.498,stressed_crop,0.296,0
1.0,1466,healthy_crop,0.644,bare_soil,0.616,healthy_crop,0.479,0
1.0,1436,healthy_crop,0.497,healthy_crop,0.497,healthy_crop,0.497,1
1.0,1415,healthy_crop,0.573,healthy_crop,0.573,healthy_crop,0.573,1
1.0,1384,bare_soil,0.441,bare_soil,0.441,bare_soil,0.441,1
1.5,81456,bare_soil,0.692,drought_stress,0.466,bare_soil,0.397,0
1.5,32702,healthy_crop,0.535,stressed_crop,0.847,healthy_crop,0.535,0
1.5,16171,bare_soil,0.707,healthy_crop,0.488,bare_soil,0.601,0
1.5,15142,healthy_crop,0.643,bare_soil,0.822,healthy_crop,0.442,0
1.5,7092,bare_soil,0.436,stressed_crop,0.668,stressed_crop,0.406,0
1.5,6914,healthy_crop,0.468,healthy_crop,0.681,healthy_crop,0.715,1
1.5,6512,healthy_crop,0.525,healthy_crop,0.754,healthy_crop,0.792,1
1.5,5036,healthy_crop,0.451,healthy_crop,0.424,healthy_crop,0.474,1
1.5,3991,healthy_crop,0.458,healthy_crop,0.789,healthy_crop,0.828,1
1.5,3830,healthy_crop,0.46,drought_stress,0.416,healthy_crop,0.39,0
1.5,3435,healthy_crop,0.477,healthy_crop,0.517,healthy_crop,0.543,1
1.5,3204,healthy_crop,0.45,healthy_crop,0.602,healthy_crop,0.633,1
1.5,2688,stressed_crop,0.494,healthy_crop,0.477,stressed_crop,0.457,0
1.5,2628,bare_soil,0.656,bare_soil,0.957,bare_soil,1.0,1
1.5,2515,healthy_crop,0.618,healthy_crop,0.618,healthy_crop,0.618,1
1.5,2506,healthy_crop,0.447,healthy_crop,0.833,healthy_crop,0.874,1
1.5,2475,bare_soil,0.652,healthy_crop,0.717,healthy_crop,0.385,0
1.5,2399,bare_soil,0.5,bare_soil,0.5,bare_soil,0.5,1
1.5,2383,bare_soil,0.479,stressed_crop,0.506,stressed_crop,0.298,0
1.5,2331,bare_soil,0.48,bare_soil,0.48,bare_soil,0.48,1
1.5,2186,healthy_crop,0.539,healthy_crop,0.576,healthy_crop,0.605,1
1.5,1934,bare_soil,0.505,healthy_crop,0.537,bare_soil,0.354,0
1.5,1918,bare_soil,0.471,stressed_crop,0.61,stressed_crop,0.362,0
1.5,1647,bare_soil,0.486,stressed_crop,0.612,stressed_crop,0.359,0
1.5,1634,bare_soil,0.484,bare_soil,0.484,bare_soil,0.484,1
1.5,1608,bare_soil,0.635,bare_soil,0.635,bare_soil,0.635,1
1.5,1591,healthy_crop,0.458,healthy_crop,0.465,healthy_crop,0.489,1
1.5,1567,healthy_crop,0.642,healthy_crop,0.642,healthy_crop,0.642,1
1.5,1502,bare_soil,0.538,healthy_crop,0.746,healthy_crop,0.429,0
1.5,1495,bare_soil,0.47,bare_soil,0.47,bare_soil,0.47,1
1.5,1488,healthy_crop,0.498,healthy_crop,0.498,healthy_crop,0.498,1
1.5,1438,stressed_crop,0.527,healthy_crop,0.681,healthy_crop,0.421,0
1.5,1408,healthy_crop,0.469,healthy_crop,0.439,healthy_crop,0.492,1
1.5,1406,bare_soil,0.432,bare_soil,0.432,bare_soil,0.432,1
2.0,64272,bare_soil,0.677,healthy_crop,0.908,healthy_crop,0.496,0
2.0,26229,healthy_crop,0.546,bare_soil,0.845,bare_soil,0.845,0
2.0,16525,healthy_crop,0.646,healthy_crop,0.499,healthy_crop,0.678,1
2.0,8347,bare_soil,0.698,stressed_crop,0.764,bare_soil,0.43,0
2.0,6898,bare_soil,0.425,stressed_crop,0.527,stressed_crop,0.322,0
2.0,6853,healthy_crop,0.451,healthy_crop,0.769,healthy_crop,0.807,1
2.0,6166,healthy_crop,0.462,healthy_crop,0.435,healthy_crop,0.485,1
2.0,6068,healthy_crop,0.468,healthy_crop,0.746,healthy_crop,0.783,1
2.0,5239,healthy_crop,0.457,stressed_crop,0.444,healthy_crop,0.457,0
2.0,4227,healthy_crop,0.593,bare_soil,0.615,healthy_crop,0.482,0
2.0,4190,bare_soil,0.58,healthy_crop,0.533,bare_soil,0.416,0
2.0,3816,bare_soil,0.645,stressed_crop,0.981,stressed_crop,0.981,0
2.0,3768,bare_soil,0.697,healthy_crop,0.446,bare_soil,0.697,0
2.0,3555,healthy_crop,0.577,healthy_crop,0.462,healthy_crop,0.606,1
2.0,3541,healthy_crop,0.476,stressed_crop,0.764,healthy_crop,0.476,0
2.0,2759,stressed_crop,0.493,healthy_crop,0.522,stressed_crop,0.418,0
2.0,2557,bare_soil,0.709,bare_soil,0.521,bare_soil,0.744,1
2.0,2506,bare_soil,0.473,stressed_crop,0.459,stressed_crop,0.272,0
2.0,2395,bare_soil,0.5,drought_stress,0.431,bare_soil,0.272,0
2.0,2347,healthy_crop,0.635,healthy_crop,0.635,healthy_crop,0.635,1
2.0,2237,healthy_crop,0.625,drought_stress,0.488,healthy_crop,0.513,0
2.0,2164,healthy_crop,0.447,healthy_crop,0.441,healthy_crop,0.469,1
2.0,2142,bare_soil,0.637,healthy_crop,0.717,healthy_crop,0.388,0
2.0,2034,healthy_crop,0.576,healthy_crop,0.576,healthy_crop,0.576,1
2.0,1975,bare_soil,0.474,stressed_crop,0.549,stressed_crop,0.324,0
2.0,1852,bare_soil,0.499,bare_soil,0.499,bare_soil,0.499,1
2.0,1793,healthy_crop,0.452,healthy_crop,0.51,healthy_crop,0.536,1
2.0,1711,bare_soil,0.497,bare_soil,0.523,bare_soil,0.55,1
2.0,1673,bare_soil,0.499,bare_soil,0.499,bare_soil,0.499,1
2.0,1608,stressed_crop,0.508,healthy_crop,0.67,healthy_crop,0.418,0
2.0,1602,healthy_crop,0.466,healthy_crop,0.484,healthy_crop,0.508,1
2.0,1477,healthy_crop,0.602,drought_stress,0.535,healthy_crop,0.475,0
2.0,1437,healthy_crop,0.604,healthy_crop,0.604,healthy_crop,0.604,1
2.0,1391,bare_soil,0.65,bare_soil,0.65,bare_soil,0.65,1
2.5,68601,bare_soil,0.682,healthy_crop,0.929,healthy_crop,0.508,0
2.5,17023,healthy_crop,0.652,healthy_crop,0.503,healthy_crop,0.685,1
2.5,11965,healthy_crop,0.552,healthy_crop,0.552,healthy_crop,0.552,1
2.5,11887,healthy_crop,0.457,healthy_crop,0.698,healthy_crop,0.733,1
2.5,7591,bare_soil,0.445,stressed_crop,0.589,stressed_crop,0.355,0
2.5,6714,healthy_crop,0.562,bare_soil,0.983,bare_soil,0.983,0
2.5,6158,healthy_crop,0.449,bare_soil,0.721,bare_soil,0.721,0
2.5,4981,healthy_crop,0.459,stressed_crop,0.428,healthy_crop,0.459,0
2.5,4406,bare_soil,0.591,bare_soil,0.836,bare_soil,0.878,1
2.5,3620,healthy_crop,0.584,healthy_crop,0.431,healthy_crop,0.613,1
2.5,3297,healthy_crop,0.462,healthy_crop,0.462,healthy_crop,0.462,1
2.5,3189,bare_soil,0.455,stressed_crop,0.496,stressed_crop,0.297,0
2.5,2815,healthy_crop,0.627,healthy_crop,0.54,healthy_crop,0.658,1
2.5,2808,stressed_crop,0.49,healthy_crop,0.538,stressed_crop,0.393,0
2.5,2787,bare_soil,0.71,bare_soil,0.71,bare_soil,0.71,1
2.5,2701,healthy_crop,0.619,healthy_crop,0.619,healthy_crop,0.619,1
2.5,2693,healthy_crop,0.568,bare_soil,0.64,healthy_crop,0.46,0
2.5,2520,bare_soil,0.687,stressed_crop,0.85,stressed_crop,0.457,0
2.5,2495,bare_soil,0.662,bare_soil,0.849,bare_soil,0.892,1
2.5,2400,bare_soil,0.5,bare_soil,0.5,bare_soil,0.5,1
2.5,2277,bare_soil,0.709,bare_soil,0.709,bare_soil,0.709,1
2.5,2017,healthy_crop,0.45,stressed_crop,0.838,healthy_crop,0.45,0
2.5,1969,bare_soil,0.481,stressed_crop,0.514,stressed_crop,0.302,0
2.5,1740,bare_soil,0.702,stressed_crop,0.468,bare_soil,0.406,0
2.5,1727,bare_soil,0.626,healthy_crop,0.621,bare_soil,0.357,0
2.5,1692,healthy_crop,0.58,healthy_crop,0.58,healthy_crop,0.58,1
2.5,1654,bare_soil,0.496,bare_soil,0.496,bare_soil,0.496,1
2.5,1593,stressed_crop,0.487,stressed_crop,0.487,stressed_crop,0.487,1
2.5,1528,bare_soil,0.498,bare_soil,0.498,bare_soil,0.498,1
2.5,1467,bare_soil,0.49,healthy_crop,0.664,healthy_crop,0.39,0
2.5,1397,healthy_crop,0.516,healthy_crop,0.516,healthy_crop,0.516,1
3.0,20505,bare_soil,0.687,healthy_crop,0.946,healthy_crop,0.946,0
3.0,18614,healthy_crop,0.656,healthy_crop,0.444,healthy_crop,0.689,1
3.0,12477,bare_soil,0.651,healthy_crop,0.773,healthy_crop,0.419,0
3.0,10892,healthy_crop,0.599,stressed_crop,0.831,healthy_crop,0.599,0
3.0,9189,healthy_crop,0.587,bare_soil,0.979,bare_soil,0.979,0
3.0,8902,healthy_crop,0.484,healthy_crop,0.545,healthy_crop,0.573,1
3.0,7523,bare_soil,0.449,stressed_crop,0.627,stressed_crop,0.377,0
3.0,6609,healthy_crop,0.454,stressed_crop,0.86,healthy_crop,0.454,0
3.0,5325,healthy_crop,0.631,healthy_crop,0.631,healthy_crop,0.631,1
3.0,4660,healthy_crop,0.554,bare_soil,0.932,bare_soil,0.932,0
3.0,4131,healthy_crop,0.458,healthy_crop,0.458,healthy_crop,0.458,1
3.0,3645,stressed_crop,0.487,stressed_crop,0.829,stressed_crop,0.871,1
3.0,3293,bare_soil,0.457,stressed_crop,0.447,stressed_crop,0.269,0
3.0,2361,bare_soil,0.671,bare_soil,0.89,bare_soil,0.934,1
3.0,2351,bare_soil,0.5,healthy_crop,0.401,bare_soil,0.277,0
3.0,2307,bare_soil,0.483,bare_soil,0.483,bare_soil,0.483,1
3.0,2086,bare_soil,0.682,healthy_crop,0.633,bare_soil,0.419,0
3.0,1892,healthy_crop,0.595,stressed_crop,0.526,healthy_crop,0.595,0
3.0,1797,healthy_crop,0.622,healthy_crop,0.622,healthy_crop,0.622,1
3.0,1790,healthy_crop,0.622,healthy_crop,0.622,healthy_crop,0.622,1
3.0,1788,healthy_crop,0.584,stressed_crop,0.563,healthy_crop,0.584,0
3.0,1697,healthy_crop,0.547,healthy_crop,0.547,healthy_crop,0.547,1
3.0,1656,bare_soil,0.69,healthy_crop,0.408,bare_soil,0.69,0
3.0,1632,bare_soil,0.463,bare_soil,0.463,bare_soil,0.463,1
3.0,1574,bare_soil,0.496,bare_soil,0.496,bare_soil,0.496,1
3.0,1569,bare_soil,0.436,bare_soil,0.436,bare_soil,0.436,1
3.0,1563,healthy_crop,0.44,stressed_crop,0.541,healthy_crop,0.44,0
3.0,1530,bare_soil,0.488,bare_soil,0.488,bare_soil,0.488,1
3.0,1476,bare_soil,0.703,bare_soil,0.703,bare_soil,0.703,1
3.0,1466,bare_soil,0.618,bare_soil,0.985,bare_soil,1.0,1
3.0,1452,healthy_crop,0.614,healthy_crop,0.614,healthy_crop,0.614,1
3.0,1419,bare_soil,0.516,healthy_crop,0.599,healthy_crop,0.345,0
3.0,1415,healthy_crop,0.523,healthy_crop,0.523,healthy_crop,0.523,1
3.5,32045,bare_soil,0.679,healthy_crop,0.919,healthy_crop,0.503,0
3.5,16556,healthy_crop,0.658,bare_soil,0.523,healthy_crop,0.582,0
3.5,13857,healthy_crop,0.604,healthy_crop,0.714,healthy_crop,0.749,1
3.5,7746,bare_soil,0.471,healthy_crop,0.525,healthy_crop,0.31,0
3.5,6685,healthy_crop,0.587,bare_soil,0.97,bare_soil,0.97,0
3.5,5953,healthy_crop,0.487,bare_soil,0.419,healthy_crop,0.431,0
3.5,5481,healthy_crop,0.451,bare_soil,0.439,healthy_crop,0.338,0
3.5,5260,healthy_crop,0.634,healthy_crop,0.634,healthy_crop,0.634,1
3.5,4653,healthy_crop,0.46,healthy_crop,0.738,healthy_crop,0.775,1
3.5,3637,stressed_crop,0.489,stressed_crop,0.749,stressed_crop,0.786,1
3.5,2944,healthy_crop,0.453,stressed_crop,0.479,healthy_crop,0.453,0
3.5,2551,bare_soil,0.478,stressed_crop,0.535,stressed_crop,0.315,0
3.5,2491,bare_soil,0.688,healthy_crop,0.467,bare_soil,0.42,0
3.5,2390,bare_soil,0.482,healthy_crop,0.689,healthy_crop,0.407,0
3.5,2382,bare_soil,0.5,bare_soil,0.5,bare_soil,0.5,1
3.5,2283,bare_soil,0.583,healthy_crop,0.662,healthy_crop,0.367,0
3.5,2183,bare_soil,0.574,healthy_crop,0.816,healthy_crop,0.464,0
3.5,2161,bare_soil,0.486,stressed_crop,0.448,stressed_crop,0.263,0
3.5,1928,bare_soil,0.692,stressed_crop,0.468,bare_soil,0.398,0
3.5,1914,healthy_crop,0.451,stressed_crop,0.677,healthy_crop,0.451,0
3.5,1828,bare_soil,0.626,bare_soil,0.998,bare_soil,1.0,1
3.5,1820,healthy_crop,0.48,healthy_crop,0.429,healthy_crop,0.504,1
3.5,1689,healthy_crop,0.61,drought_stress,0.422,healthy_crop,0.49,0
3.5,1687,bare_soil,0.485,bare_soil,0.485,bare_soil,0.485,1
3.5,1507,healthy_crop,0.575,healthy_crop,0.505,healthy_crop,0.604,1
3.5,1496,healthy_crop,0.598,healthy_crop,0.598,healthy_crop,0.598,1
3.5,1478,bare_soil,0.649,bare_soil,0.649,bare_soil,0.649,1
3.5,1395,healthy_crop,0.516,healthy_crop,0.516,healthy_crop,0.516,1
3.5,1395,bare_soil,0.48,bare_soil,0.48,bare_soil,0.48,1
4.0,25721,healthy_crop,0.628,stressed_crop,0.474,healthy_crop,0.628,0
4.0,19571,healthy_crop,0.553,healthy_crop,0.855,healthy_crop,0.897,1
4.0,18877,healthy_crop,0.661,bare_soil,0.853,healthy_crop,0.442,0
4.0,8130,bare_soil,0.48,stressed_crop,0.567,stressed_crop,0.334,0
4.0,6062,healthy_crop,0.569,bare_soil,0.524,healthy_crop,0.435,0
4.0,5092,bare_soil,0.698,bare_soil,0.999,bare_soil,1.0,1
4.0,5078,bare_soil,0.689,bare_soil,0.998,bare_soil,1.0,1
4.0,4741,healthy_crop,0.62,bare_soil,0.819,healthy_crop,0.404,0
4.0,4228,healthy_crop,0.492,stressed_crop,0.455,healthy_crop,0.492,0
4.0,4130,healthy_crop,0.48,bare_soil,0.622,healthy_crop,0.42,0
4.0,3698,healthy_crop,0.63,bare_soil,0.507,healthy_crop,0.521,0
4.0,3042,healthy_crop,0.451,bare_soil,0.797,bare_soil,0.797,0
4.0,2958,healthy_crop,0.449,bare_soil,0.867,bare_soil,0.867,0
4.0,2600,healthy_crop,0.618,bare_soil,0.831,healthy_crop,0.426,0
4.0,2400,healthy_crop,0.572,stressed_crop,0.895,healthy_crop,0.572,0
4.0,2312,bare_soil,0.472,stressed_crop,0.535,stressed_crop,0.317,0
4.0,2262,bare_soil,0.5,drought_stress,0.447,bare_soil,0.271,0
4.0,2225,bare_soil,0.483,stressed_crop,0.467,stressed_crop,0.275,0
4.0,2117,bare_soil,0.453,stressed_crop,0.434,stressed_crop,0.262,0
4.0,1873,healthy_crop,0.595,healthy_crop,0.568,healthy_crop,0.625,1
4.0,1835,bare_soil,0.664,bare_soil,0.664,bare_soil,0.664,1
4.0,1797,stressed_crop,0.507,healthy_crop,0.541,stressed_crop,0.396,0
4.0,1738,stressed_crop,0.496,stressed_crop,0.496,stressed_crop,0.496,1
4.0,1725,healthy_crop,0.628,drought_stress,0.418,healthy_crop,0.54,0
4.0,1690,healthy_crop,0.632,healthy_crop,0.632,healthy_crop,0.632,1
4.0,1472,healthy_crop,0.613,healthy_crop,0.613,healthy_crop,0.613,1
4.0,1446,healthy_crop,0.641,healthy_crop,0.641,healthy_crop,0.641,1
4.5,19458,healthy_crop,0.62,healthy_crop,0.425,healthy_crop,0.651,1
4.5,16618,healthy_crop,0.661,bare_soil,0.667,healthy_crop,0.45,0
4.5,10232,healthy_crop,0.497,healthy_crop,0.756,healthy_crop,0.794,1
4.5,8906,healthy_crop,0.599,healthy_crop,0.594,healthy_crop,0.629,1
4.5,8451,bare_soil,0.477,stressed_crop,0.916,stressed_crop,0.916,0
4.5,6913,healthy_crop,0.447,bare_soil,0.937,bare_soil,0.937,0
4.5,5821,healthy_crop,0.451,bare_soil,0.666,bare_soil,0.331,0
4.5,5746,bare_soil,0.697,bare_soil,0.996,bare_soil,1.0,1
4.5,5370,healthy_crop,0.475,bare_soil,0.495,healthy_crop,0.47,0
4.5,4702,bare_soil,0.698,bare_soil,0.999,bare_soil,1.0,1
4.5,3696,healthy_crop,0.45,bare_soil,0.979,bare_soil,0.979,0
4.5,3560,healthy_crop,0.525,healthy_crop,0.525,healthy_crop,0.525,1
4.5,3516,bare_soil,0.673,bare_soil,0.868,bare_soil,0.911,1
4.5,3439,healthy_crop,0.628,healthy_crop,0.47,healthy_crop,0.659,1
4.5,2427,healthy_crop,0.576,bare_soil,0.571,healthy_crop,0.395,0
4.5,2336,bare_soil,0.5,healthy_crop,0.419,bare_soil,0.274,0
4.5,2260,bare_soil,0.473,stressed_crop,0.491,stressed_crop,0.29,0
4.5,2096,healthy_crop,0.646,healthy_crop,0.646,healthy_crop,0.646,1
4.5,1916,bare_soil,0.693,healthy_crop,0.423,bare_soil,0.693,0
4.5,1828,bare_soil,0.484,stressed_crop,0.498,stressed_crop,0.292,0
4.5,1661,bare_soil,0.679,bare_soil,0.724,bare_soil,0.761,1
4.5,1655,bare_soil,0.66,bare_soil,0.66,bare_soil,0.66,1
4.5,1529,bare_soil,0.705,bare_soil,0.705,bare_soil,0.705,1
4.5,1394,healthy_crop,0.622,healthy_crop,0.622,healthy_crop,0.622,1
5.0,35688,healthy_crop,0.655,bare_soil,0.944,bare_soil,0.944,0
5.0,13301,bare_soil,0.664,bare_soil,0.705,bare_soil,0.74,1
5.0,11196,healthy_crop,0.443,healthy_crop,0.583,healthy_crop,0.612,1
5.0,10546,healthy_crop,0.56,healthy_crop,0.909,healthy_crop,0.954,1
5.0,7450,healthy_crop,0.547,healthy_crop,0.805,healthy_crop,0.845,1
5.0,6949,healthy_crop,0.62,healthy_crop,0.936,healthy_crop,0.983,1
5.0,6396,bare_soil,0.482,stressed_crop,0.548,stressed_crop,0.322,0
5.0,5832,healthy_crop,0.645,bare_soil,0.993,bare_soil,0.993,0
5.0,5787,bare_soil,0.462,bare_soil,0.948,bare_soil,0.995,1
5.0,4746,healthy_crop,0.444,bare_soil,0.977,bare_soil,0.977,0
5.0,3597,healthy_crop,0.519,bare_soil,0.921,bare_soil,0.921,0
5.0,2866,bare_soil,0.704,bare_soil,0.998,bare_soil,1.0,1
5.0,2705,healthy_crop,0.462,bare_soil,0.882,bare_soil,0.882,0
5.0,2651,bare_soil,0.5,bare_soil,0.5,bare_soil,0.5,1
5.0,2536,healthy_crop,0.458,bare_soil,1.0,bare_soil,1.0,0
