t,area,hsv_class,hsv_conf,yolo_class,yolo_conf,fused_class,fused_conf,agree
14.2,6712,bare_soil,0.68,stressed_crop,0.931,stressed_crop,0.931,0
14.2,3777,bare_soil,0.711,healthy_crop,0.988,healthy_crop,0.988,0
14.2,3257,healthy_crop,0.451,stressed_crop,0.924,healthy_crop,0.451,0
14.2,2870,bare_soil,0.497,healthy_crop,0.791,healthy_crop,0.791,0
14.2,2134,bare_soil,0.458,bare_soil,0.458,bare_soil,0.458,1
14.2,2093,bare_soil,0.645,healthy_crop,0.463,bare_soil,0.371,0
14.2,2015,healthy_crop,0.528,healthy_crop,0.528,healthy_crop,0.528,1
14.2,1982,stressed_crop,0.502,disease_stress_vegetation,0.593,stressed_crop,0.502,0
14.2,1514,healthy_crop,0.463,healthy_crop,0.463,healthy_crop,0.463,1
14.2,1509,healthy_crop,0.511,healthy_crop,0.511,healthy_crop,0.511,1
14.2,1448,stressed_crop,0.499,stressed_crop,0.499,stressed_crop,0.499,1
14.2,1384,healthy_crop,0.544,healthy_crop,0.474,healthy_crop,0.571,1
14.3,92692,stressed_crop,0.509,stressed_crop,1.0,stressed_crop,1.0,1
14.3,60925,healthy_crop,0.677,stressed_crop,0.672,healthy_crop,0.677,0
14.3,35778,healthy_crop,0.506,stressed_crop,0.609,healthy_crop,0.506,0
14.3,30070,healthy_crop,0.643,stressed_crop,0.991,healthy_crop,0.643,0
14.3,11977,healthy_crop,0.685,healthy_crop,0.792,healthy_crop,0.832,1
14.3,8249,healthy_crop,0.446,stressed_crop,0.661,healthy_crop,0.446,0
14.3,7453,bare_soil,0.368,bare_soil,0.368,bare_soil,0.368,1
14.3,7339,bare_soil,0.716,healthy_crop,0.517,bare_soil,0.405,0
14.3,5432,bare_soil,0.68,stressed_crop,0.7,stressed_crop,0.377,0
14.3,3674,bare_soil,0.712,healthy_crop,0.986,healthy_crop,0.986,0
14.3,3194,healthy_crop,0.448,stressed_crop,0.894,healthy_crop,0.448,0
14.3,2759,bare_soil,0.5,healthy_crop,0.751,healthy_crop,0.751,0
14.3,2540,stressed_crop,0.507,disease_stress_vegetation,0.526,stressed_crop,0.507,0
14.3,2125,healthy_crop,0.516,healthy_crop,0.407,healthy_crop,0.542,1
14.3,2045,bare_soil,0.454,bare_soil,0.454,bare_soil,0.454,1
14.3,1765,healthy_crop,0.494,healthy_crop,0.494,healthy_crop,0.494,1
14.3,1720,healthy_crop,0.455,healthy_crop,0.455,healthy_crop,0.455,1
14.3,1660,stressed_crop,0.499,healthy_crop,0.761,healthy_crop,0.761,0
14.3,1491,bare_soil,0.666,bare_soil,0.666,bare_soil,0.666,1
14.3,1422,healthy_crop,0.452,disease_stress_vegetation,0.487,healthy_crop,0.452,0
14.4,98477,stressed_crop,0.508,stressed_crop,0.999,stressed_crop,1.0,1
14.4,61216,healthy_crop,0.674,stressed_crop,0.562,healthy_crop,0.674,0
14.4,33268,healthy_crop,0.643,stressed_crop,0.989,healthy_crop,0.643,0
14.4,31544,healthy_crop,0.503,stressed_crop,0.871,healthy_crop,0.503,0
14.4,11458,healthy_crop,0.682,healthy_crop,0.661,healthy_crop,0.716,1
14.4,7436,bare_soil,0.363,healthy_crop,0.511,healthy_crop,0.341,0
14.4,6950,bare_soil,0.717,healthy_crop,0.815,healthy_crop,0.436,0
14.4,6789,healthy_crop,0.438,stressed_crop,0.838,healthy_crop,0.438,0
14.4,5007,bare_soil,0.671,stressed_crop,0.977,stressed_crop,0.977,0
14.4,3385,bare_soil,0.713,healthy_crop,0.989,healthy_crop,0.989,0
14.4,2939,bare_soil,0.661,healthy_crop,0.864,healthy_crop,0.481,0
14.4,2855,healthy_crop,0.448,stressed_crop,0.815,healthy_crop,0.448,0
14.4,2785,bare_soil,0.5,healthy_crop,0.76,healthy_crop,0.76,0
14.4,2273,healthy_crop,0.501,healthy_crop,0.501,healthy_crop,0.501,1
14.4,1973,healthy_crop,0.457,healthy_crop,0.457,healthy_crop,0.457,1
14.4,1876,bare_soil,0.44,bare_soil,0.44,bare_soil,0.44,1
14.4,1814,bare_soil,0.693,bare_soil,0.693,bare_soil,0.693,1
14.4,1527,healthy_crop,0.486,healthy_crop,0.486,healthy_crop,0.486,1
14.4,1501,healthy_crop,0.447,disease_stress_vegetation,0.578,healthy_crop,0.447,0
14.5,98631,stressed_crop,0.508,stressed_crop,1.0,stressed_crop,1.0,1
14.5,63453,healthy_crop,0.667,stressed_crop,0.847,healthy_crop,0.667,0
14.5,35016,healthy_crop,0.643,stressed_crop,0.994,healthy_crop,0.643,0
14.5,20110,healthy_crop,0.493,stressed_crop,0.913,healthy_crop,0.493,0
14.5,11236,healthy_crop,0.68,healthy_crop,0.82,healthy_crop,0.861,1
14.5,7809,healthy_crop,0.542,stressed_crop,0.852,healthy_crop,0.542,0
14.5,7527,bare_soil,0.366,healthy_crop,0.503,healthy_crop,0.336,0
14.5,6063,bare_soil,0.718,healthy_crop,0.645,bare_soil,0.387,0
14.5,3792,healthy_crop,0.429,stressed_crop,0.846,healthy_crop,0.429,0
14.5,3727,bare_soil,0.709,healthy_crop,0.972,healthy_crop,0.972,0
14.5,3609,healthy_crop,0.45,healthy_crop,0.45,healthy_crop,0.45,1
14.5,3433,bare_soil,0.658,stressed_crop,0.944,stressed_crop,0.944,0
14.5,3270,bare_soil,0.668,healthy_crop,0.873,healthy_crop,0.485,0
14.5,2799,stressed_crop,0.496,stressed_crop,0.496,stressed_crop,0.496,1
14.5,2772,healthy_crop,0.465,healthy_crop,0.465,healthy_crop,0.465,1
14.5,2762,bare_soil,0.5,healthy_crop,0.757,healthy_crop,0.757,0
14.5,2614,healthy_crop,0.449,stressed_crop,0.763,healthy_crop,0.449,0
14.5,2508,bare_soil,0.684,healthy_crop,0.465,bare_soil,0.397,0
14.5,2445,healthy_crop,0.487,healthy_crop,0.487,healthy_crop,0.487,1
14.5,2176,healthy_crop,0.455,healthy_crop,0.455,healthy_crop,0.455,1
14.5,1819,bare_soil,0.441,bare_soil,0.441,bare_soil,0.441,1
14.5,1655,healthy_crop,0.471,healthy_crop,0.471,healthy_crop,0.471,1
14.5,1411,stressed_crop,0.498,stressed_crop,0.498,stressed_crop,0.498,1
14.6,88307,stressed_crop,0.508,stressed_crop,0.982,stressed_crop,1.0,1
14.6,66846,healthy_crop,0.652,stressed_crop,0.881,healthy_crop,0.652,0
14.6,37910,healthy_crop,0.647,stressed_crop,0.999,healthy_crop,0.647,0
14.6,17899,healthy_crop,0.486,stressed_crop,0.907,healthy_crop,0.486,0
14.6,11615,stressed_crop,0.5,stressed_crop,1.0,stressed_crop,1.0,1
14.6,11057,healthy_crop,0.675,healthy_crop,0.793,healthy_crop,0.833,1
14.6,7465,bare_soil,0.36,bare_soil,0.36,bare_soil,0.36,1
14.6,7319,healthy_crop,0.545,stressed_crop,0.876,healthy_crop,0.545,0
14.6,6041,bare_soil,0.718,stressed_crop,0.506,bare_soil,0.408,0
14.6,5163,bare_soil,0.671,stressed_crop,0.935,stressed_crop,0.935,0
14.6,3811,bare_soil,0.706,healthy_crop,0.917,healthy_crop,0.502,0
14.6,3729,healthy_crop,0.445,stressed_crop,0.887,healthy_crop,0.445,0
14.6,2903,bare_soil,0.667,disease_stress_vegetation,0.453,bare_soil,0.384,0
14.6,2853,bare_soil,0.5,healthy_crop,0.747,healthy_crop,0.451,0
14.6,2491,healthy_crop,0.484,disease_stress_vegetation,0.46,healthy_crop,0.484,0
14.6,1803,bare_soil,0.445,bare_soil,0.445,bare_soil,0.445,1
14.6,1747,healthy_crop,0.455,healthy_crop,0.455,healthy_crop,0.455,1
14.6,1741,bare_soil,0.656,healthy_crop,0.93,healthy_crop,0.93,0
14.6,1724,stressed_crop,0.499,stressed_crop,0.499,stressed_crop,0.499,1
14.6,1631,healthy_crop,0.471,healthy_crop,0.471,healthy_crop,0.471,1
14.6,1568,healthy_crop,0.45,disease_stress_vegetation,0.472,healthy_crop,0.45,0
14.6,1424,bare_soil,0.703,disease_stress_vegetation,0.571,bare_soil,0.391,0
14.6,1390,healthy_crop,0.422,healthy_crop,0.422,healthy_crop,0.422,1
14.7,92143,stressed_crop,0.509,stressed_crop,0.99,stressed_crop,1.0,1
14.7,69076,healthy_crop,0.649,stressed_crop,0.904,healthy_crop,0.649,0
14.7,39496,healthy_crop,0.648,stressed_crop,1.0,healthy_crop,0.648,0
14.7,14159,healthy_crop,0.497,stressed_crop,0.803,healthy_crop,0.497,0
14.7,10918,healthy_crop,0.673,healthy_crop,0.832,healthy_crop,0.873,1
14.7,10747,stressed_crop,0.499,stressed_crop,0.998,stressed_crop,1.0,1
14.7,7341,bare_soil,0.356,healthy_crop,0.564,healthy_crop,0.375,0
14.7,6844,healthy_crop,0.55,stressed_crop,0.868,healthy_crop,0.55,0
14.7,5596,bare_soil,0.677,stressed_crop,0.969,stressed_crop,0.969,0
14.7,5289,bare_soil,0.719,healthy_crop,0.812,healthy_crop,0.434,0
14.7,4048,bare_soil,0.706,healthy_crop,0.963,healthy_crop,0.963,0
14.7,3274,healthy_crop,0.448,stressed_crop,0.555,healthy_crop,0.448,0
14.7,2893,bare_soil,0.69,healthy_crop,0.447,bare_soil,0.404,0
14.7,2821,bare_soil,0.5,healthy_crop,0.781,healthy_crop,0.781,0
14.7,2562,healthy_crop,0.473,healthy_crop,0.438,healthy_crop,0.497,1
14.7,2419,healthy_crop,0.475,healthy_crop,0.475,healthy_crop,0.475,1
14.7,1950,healthy_crop,0.449,healthy_crop,0.449,healthy_crop,0.449,1
14.7,1819,bare_soil,0.445,bare_soil,0.445,bare_soil,0.445,1
14.7,1762,stressed_crop,0.498,healthy_crop,0.526,healthy_crop,0.339,0
14.8,91506,stressed_crop,0.508,stressed_crop,0.924,stressed_crop,0.97,1
14.8,70113,healthy_crop,0.646,stressed_crop,0.973,healthy_crop,0.646,0
14.8,42793,healthy_crop,0.65,stressed_crop,0.999,healthy_crop,0.65,0
14.8,11753,healthy_crop,0.503,stressed_crop,0.834,healthy_crop,0.503,0
14.8,10668,healthy_crop,0.671,healthy_crop,0.788,healthy_crop,0.827,1
14.8,9809,stressed_crop,0.498,stressed_crop,0.994,stressed_crop,1.0,1
14.8,6821,bare_soil,0.353,bare_soil,0.353,bare_soil,0.353,1
14.8,6000,healthy_crop,0.545,stressed_crop,0.843,healthy_crop,0.545,0
14.8,5445,bare_soil,0.684,stressed_crop,0.92,stressed_crop,0.51,0
14.8,4482,bare_soil,0.693,stressed_crop,0.796,stressed_crop,0.431,0
14.8,4264,bare_soil,0.702,healthy_crop,0.885,healthy_crop,0.483,0
14.8,3957,bare_soil,0.719,healthy_crop,0.901,healthy_crop,0.488,0
14.8,3408,healthy_crop,0.459,stressed_crop,0.468,healthy_crop,0.459,0
14.8,3229,stressed_crop,0.485,stressed_crop,0.485,stressed_crop,0.485,1
14.8,2924,bare_soil,0.5,healthy_crop,0.795,healthy_crop,0.795,0
14.8,2791,healthy_crop,0.465,healthy_crop,0.465,healthy_crop,0.465,1
14.8,2045,healthy_crop,0.45,disease_stress_vegetation,0.56,healthy_crop,0.45,0
14.8,1989,healthy_crop,0.62,disease_stress_vegetation,0.612,healthy_crop,0.62,0
14.8,1936,bare_soil,0.45,bare_soil,0.45,bare_soil,0.45,1
14.8,1886,healthy_crop,0.447,healthy_crop,0.447,healthy_crop,0.447,1
14.8,1721,healthy_crop,0.451,healthy_crop,0.451,healthy_crop,0.451,1
14.8,1654,bare_soil,0.685,healthy_crop,0.708,healthy_crop,0.38,0
14.8,1396,stressed_crop,0.514,disease_stress_vegetation,0.508,stressed_crop,0.514,0
14.8,1384,bare_soil,0.682,bare_soil,0.682,bare_soil,0.682,1
14.9,92455,stressed_crop,0.507,stressed_crop,0.981,stressed_crop,1.0,1
14.9,71241,healthy_crop,0.643,stressed_crop,0.988,healthy_crop,0.643,0
14.9,45694,healthy_crop,0.651,stressed_crop,1.0,healthy_crop,0.651,0
14.9,15711,healthy_crop,0.521,stressed_crop,0.91,healthy_crop,0.521,0
14.9,10444,healthy_crop,0.664,healthy_crop,0.922,healthy_crop,0.968,1
14.9,8134,stressed_crop,0.497,stressed_crop,0.989,stressed_crop,1.0,1
14.9,6877,bare_soil,0.354,healthy_crop,0.597,healthy_crop,0.396,0
14.9,4566,bare_soil,0.706,healthy_crop,0.976,healthy_crop,0.976,0
14.9,4416,bare_soil,0.69,stressed_crop,0.864,stressed_crop,0.473,0
14.9,4382,bare_soil,0.683,stressed_crop,0.925,stressed_crop,0.513,0
14.9,4149,bare_soil,0.717,healthy_crop,0.865,healthy_crop,0.467,0
14.9,3027,healthy_crop,0.462,healthy_crop,0.462,healthy_crop,0.462,1
14.9,2885,bare_soil,0.5,healthy_crop,0.819,healthy_crop,0.819,0
14.9,2866,stressed_crop,0.488,stressed_crop,0.488,stressed_crop,0.488,1
14.9,2774,healthy_crop,0.471,healthy_crop,0.471,healthy_crop,0.471,1
14.9,2262,stressed_crop,0.496,healthy_crop,0.468,healthy_crop,0.303,0
14.9,2101,healthy_crop,0.616,healthy_crop,0.616,healthy_crop,0.616,1
14.9,1946,bare_soil,0.454,bare_soil,0.454,bare_soil,0.454,1
14.9,1848,healthy_crop,0.451,disease_stress_vegetation,0.449,healthy_crop,0.451,0
14.9,1839,healthy_crop,0.443,healthy_crop,0.443,healthy_crop,0.443,1
14.9,1773,bare_soil,0.682,bare_soil,0.682,bare_soil,0.682,1
14.9,1725,bare_soil,0.668,bare_soil,0.668,bare_soil,0.668,1
14.9,1565,bare_soil,0.68,bare_soil,0.68,bare_soil,0.68,1
14.9,1499,bare_soil,0.632,bare_soil,0.632,bare_soil,0.632,1
15.0,73776,stressed_crop,0.504,stressed_crop,0.906,stressed_crop,0.951,1
15.0,65205,healthy_crop,0.66,stressed_crop,0.994,healthy_crop,0.66,0
15.0,45357,healthy_crop,0.651,stressed_crop,0.999,healthy_crop,0.651,0
15.0,12017,healthy_crop,0.667,healthy_crop,0.927,healthy_crop,0.973,1
15.0,7127,stressed_crop,0.495,stressed_crop,0.783,stressed_crop,0.822,1
15.0,6903,stressed_crop,0.494,stressed_crop,1.0,stressed_crop,1.0,1
15.0,6876,bare_soil,0.363,disease_stress_vegetation,0.68,disease_stress_vegetation,0.68,0
15.0,5906,bare_soil,0.674,stressed_crop,0.95,stressed_crop,0.95,0
15.0,5534,healthy_crop,0.598,stressed_crop,0.935,healthy_crop,0.598,0
15.0,5261,healthy_crop,0.586,stressed_crop,0.995,healthy_crop,0.586,0
15.0,4896,healthy_crop,0.488,stressed_crop,0.794,healthy_crop,0.488,0
15.0,4721,bare_soil,0.702,healthy_crop,0.976,healthy_crop,0.976,0
15.0,4273,bare_soil,0.714,healthy_crop,0.913,healthy_crop,0.497,0
15.0,2921,bare_soil,0.497,healthy_crop,0.863,healthy_crop,0.863,0
15.0,2418,stressed_crop,0.512,disease_stress_vegetation,0.449,stressed_crop,0.512,0
15.0,2084,healthy_crop,0.462,stressed_crop,0.601,healthy_crop,0.462,0
15.0,1954,bare_soil,0.446,bare_soil,0.446,bare_soil,0.446,1
15.0,1683,stressed_crop,0.486,stressed_crop,0.486,stressed_crop,0.486,1
15.0,1548,healthy_crop,0.432,healthy_crop,0.432,healthy_crop,0.432,1
15.1,51640,stressed_crop,0.506,stressed_crop,0.999,stressed_crop,1.0,1
15.1,48383,healthy_crop,0.647,stressed_crop,0.999,healthy_crop,0.647,0
15.1,38807,healthy_crop,0.686,stressed_crop,0.543,healthy_crop,0.686,0
15.1,21356,stressed_crop,0.501,stressed_crop,0.839,stressed_crop,0.88,1
15.1,16078,healthy_crop,0.589,stressed_crop,0.979,healthy_crop,0.589,0
15.1,11626,healthy_crop,0.664,healthy_crop,0.921,healthy_crop,0.967,1
15.1,9063,healthy_crop,0.658,stressed_crop,0.466,healthy_crop,0.658,0
15.1,7203,bare_soil,0.384,disease_stress_vegetation,0.544,disease_stress_vegetation,0.356,0
15.1,6662,stressed_crop,0.493,stressed_crop,0.727,stressed_crop,0.763,1
15.1,5873,stressed_crop,0.494,stressed_crop,0.989,stressed_crop,1.0,1
15.1,5626,bare_soil,0.671,stressed_crop,0.979,stressed_crop,0.979,0
15.1,4898,healthy_crop,0.583,stressed_crop,0.992,healthy_crop,0.583,0
15.1,4871,bare_soil,0.7,healthy_crop,0.971,healthy_crop,0.971,0
15.1,4732,healthy_crop,0.481,stressed_crop,0.773,healthy_crop,0.481,0
15.1,4360,healthy_crop,0.594,stressed_crop,0.992,healthy_crop,0.594,0
15.1,4208,bare_soil,0.714,healthy_crop,0.848,healthy_crop,0.457,0
15.1,2963,bare_soil,0.497,healthy_crop,0.852,healthy_crop,0.852,0
15.1,2641,stressed_crop,0.484,stressed_crop,0.411,stressed_crop,0.508,1
15.1,2445,stressed_crop,0.511,stressed_crop,0.511,stressed_crop,0.511,1
15.1,2246,healthy_crop,0.459,stressed_crop,0.611,healthy_crop,0.459,0
15.1,1864,bare_soil,0.439,bare_soil,0.439,bare_soil,0.439,1
15.2,60079,stressed_crop,0.503,stressed_crop,1.0,stressed_crop,1.0,1
15.2,53252,healthy_crop,0.645,stressed_crop,0.998,healthy_crop,0.645,0
15.2,36659,healthy_crop,0.684,healthy_crop,0.822,healthy_crop,0.863,1
15.2,32196,healthy_crop,0.585,stressed_crop,0.993,healthy_crop,0.585,0
15.2,22652,stressed_crop,0.497,stressed_crop,0.955,stressed_crop,1.0,1
15.2,11059,healthy_crop,0.661,healthy_crop,0.924,healthy_crop,0.971,1
15.2,7614,bare_soil,0.385,disease_stress_vegetation,0.787,disease_stress_vegetation,0.787,0
15.2,6403,stressed_crop,0.491,stressed_crop,0.787,stressed_crop,0.826,1
15.2,5609,stressed_crop,0.49,stressed_crop,0.996,stressed_crop,1.0,1
15.2,5456,bare_soil,0.659,stressed_crop,0.99,stressed_crop,0.99,0
15.2,4674,bare_soil,0.704,healthy_crop,0.964,healthy_crop,0.964,0
15.2,4167,healthy_crop,0.593,stressed_crop,0.865,healthy_crop,0.593,0
15.2,3856,bare_soil,0.714,healthy_crop,0.921,healthy_crop,0.502,0
15.2,3207,healthy_crop,0.577,stressed_crop,0.727,healthy_crop,0.577,0
15.2,2803,bare_soil,0.498,healthy_crop,0.782,healthy_crop,0.782,0
15.2,2410,healthy_crop,0.459,stressed_crop,0.585,healthy_crop,0.459,0
15.2,2363,stressed_crop,0.512,disease_stress_vegetation,0.482,stressed_crop,0.512,0
15.2,2299,stressed_crop,0.481,stressed_crop,0.481,stressed_crop,0.481,1
15.2,1617,bare_soil,0.435,bare_soil,0.435,bare_soil,0.435,1
15.3,57078,healthy_crop,0.643,stressed_crop,1.0,healthy_crop,0.643,0
15.3,50539,stressed_crop,0.505,stressed_crop,0.999,stressed_crop,1.0,1
15.3,34286,healthy_crop,0.682,healthy_crop,0.661,healthy_crop,0.716,1
15.3,33854,healthy_crop,0.583,stressed_crop,0.996,healthy_crop,0.583,0
15.3,23668,stressed_crop,0.496,stressed_crop,0.975,stressed_crop,1.0,1
15.3,10734,healthy_crop,0.657,healthy_crop,0.894,healthy_crop,0.939,1
15.3,8955,stressed_crop,0.492,stressed_crop,0.999,stressed_crop,1.0,1
15.3,7498,bare_soil,0.398,disease_stress_vegetation,0.853,disease_stress_vegetation,0.853,0
15.3,6037,stressed_crop,0.489,stressed_crop,0.59,stressed_crop,0.619,1
15.3,4870,stressed_crop,0.49,stressed_crop,0.994,stressed_crop,1.0,1
15.3,4410,bare_soil,0.706,healthy_crop,0.985,healthy_crop,0.985,0
15.3,4229,bare_soil,0.647,stressed_crop,0.952,stressed_crop,0.952,0
15.3,3895,healthy_crop,0.589,stressed_crop,0.718,healthy_crop,0.589,0
15.3,2853,healthy_crop,0.571,stressed_crop,0.534,healthy_crop,0.571,0
15.3,2841,bare_soil,0.498,healthy_crop,0.766,healthy_crop,0.766,0
15.3,2460,bare_soil,0.724,healthy_crop,0.965,healthy_crop,0.527,0
15.3,2309,healthy_crop,0.459,healthy_crop,0.459,healthy_crop,0.459,1
15.3,2213,stressed_crop,0.511,disease_stress_vegetation,0.43,stressed_crop,0.511,0
15.3,2183,stressed_crop,0.474,stressed_crop,0.401,stressed_crop,0.498,1
15.3,1766,bare_soil,0.693,bare_soil,0.693,bare_soil,0.693,1
15.3,1445,bare_soil,0.451,bare_soil,0.451,bare_soil,0.451,1
15.4,58972,healthy_crop,0.639,stressed_crop,0.999,healthy_crop,0.639,0
15.4,39212,stressed_crop,0.509,stressed_crop,0.999,stressed_crop,1.0,1
15.4,33487,healthy_crop,0.681,healthy_crop,0.74,healthy_crop,0.777,1
15.4,32882,healthy_crop,0.581,stressed_crop,0.998,healthy_crop,0.581,0
15.4,24999,stressed_crop,0.493,stressed_crop,0.999,stressed_crop,1.0,1
15.4,12121,stressed_crop,0.49,stressed_crop,0.999,stressed_crop,1.0,1
15.4,10415,healthy_crop,0.651,healthy_crop,0.697,healthy_crop,0.732,1
15.4,7294,bare_soil,0.399,disease_stress_vegetation,0.871,disease_stress_vegetation,0.871,0
15.4,5613,stressed_crop,0.499,stressed_crop,0.995,stressed_crop,1.0,1
15.4,5279,stressed_crop,0.484,stressed_crop,0.599,stressed_crop,0.629,1
15.4,4694,bare_soil,0.646,stressed_crop,0.985,stressed_crop,0.985,0
15.4,4035,healthy_crop,0.567,stressed_crop,0.938,healthy_crop,0.567,0
15.4,3897,bare_soil,0.71,healthy_crop,0.975,healthy_crop,0.975,0
15.4,3473,stressed_crop,0.488,stressed_crop,0.973,stressed_crop,1.0,1
15.4,3073,healthy_crop,0.576,stressed_crop,0.985,healthy_crop,0.576,0
15.4,2801,bare_soil,0.498,healthy_crop,0.761,healthy_crop,0.761,0
15.4,2579,bare_soil,0.715,healthy_crop,0.948,healthy_crop,0.519,0
15.4,2220,stressed_crop,0.509,disease_stress_vegetation,0.46,stressed_crop,0.509,0
15.4,2096,healthy_crop,0.458,healthy_crop,0.458,healthy_crop,0.458,1
15.4,1657,bare_soil,0.541,bare_soil,0.541,bare_soil,0.541,1
15.5,59564,healthy_crop,0.633,stressed_crop,1.0,healthy_crop,0.633,0
15.5,44807,stressed_crop,0.508,stressed_crop,0.998,stressed_crop,1.0,1
15.5,33505,healthy_crop,0.577,stressed_crop,0.998,healthy_crop,0.577,0
15.5,33070,healthy_crop,0.679,healthy_crop,0.675,healthy_crop,0.713,1
15.5,25148,stressed_crop,0.492,stressed_crop,0.997,stressed_crop,1.0,1
15.5,9626,healthy_crop,0.649,healthy_crop,0.834,healthy_crop,0.876,1
15.5,9148,stressed_crop,0.49,stressed_crop,0.997,stressed_crop,1.0,1
15.5,7200,bare_soil,0.405,disease_stress_vegetation,0.796,disease_stress_vegetation,0.796,0
15.5,5330,stressed_crop,0.498,stressed_crop,0.998,stressed_crop,1.0,1
15.5,4572,stressed_crop,0.482,stressed_crop,0.551,stressed_crop,0.579,1
15.5,4222,bare_soil,0.707,healthy_crop,0.975,healthy_crop,0.975,0
15.5,4220,bare_soil,0.65,stressed_crop,0.957,stressed_crop,0.957,0
15.5,3633,healthy_crop,0.557,stressed_crop,0.482,healthy_crop,0.557,0
15.5,3125,stressed_crop,0.483,stressed_crop,0.863,stressed_crop,0.907,1
15.5,2762,bare_soil,0.499,healthy_crop,0.754,healthy_crop,0.754,0
15.5,2379,bare_soil,0.717,healthy_crop,0.945,healthy_crop,0.516,0
15.5,2369,stressed_crop,0.478,stressed_crop,0.478,stressed_crop,0.478,1
15.5,2346,stressed_crop,0.509,disease_stress_vegetation,0.595,stressed_crop,0.509,0
15.5,2217,bare_soil,0.571,disease_stress_vegetation,0.588,disease_stress_vegetation,0.337,0
15.5,2211,bare_soil,0.689,stressed_crop,0.752,stressed_crop,0.405,0
15.5,2035,healthy_crop,0.459,healthy_crop,0.459,healthy_crop,0.459,1
15.5,1920,healthy_crop,0.462,healthy_crop,0.462,healthy_crop,0.462,1
15.5,1663,healthy_crop,0.562,healthy_crop,0.562,healthy_crop,0.562,1
15.5,1587,stressed_crop,0.5,healthy_crop,0.695,healthy_crop,0.447,0
15.6,60114,healthy_crop,0.63,stressed_crop,1.0,healthy_crop,0.63,0
15.6,51416,stressed_crop,0.507,stressed_crop,0.998,stressed_crop,1.0,1
15.6,34740,healthy_crop,0.57,stressed_crop,0.999,healthy_crop,0.57,0
15.6,32213,healthy_crop,0.676,healthy_crop,0.675,healthy_crop,0.71,1
15.6,23892,stressed_crop,0.489,stressed_crop,0.998,stressed_crop,1.0,1
15.6,8990,healthy_crop,0.649,healthy_crop,0.86,healthy_crop,0.903,1
15.6,7100,bare_soil,0.415,disease_stress_vegetation,0.848,disease_stress_vegetation,0.848,0
15.6,5637,bare_soil,0.671,stressed_crop,0.96,stressed_crop,0.96,0
15.6,5570,stressed_crop,0.494,stressed_crop,0.999,stressed_crop,1.0,1
15.6,4621,bare_soil,0.639,disease_stress_vegetation,0.876,disease_stress_vegetation,0.494,0
15.6,4588,stressed_crop,0.481,stressed_crop,0.559,stressed_crop,0.587,1
15.6,4199,stressed_crop,0.486,stressed_crop,0.486,stressed_crop,0.486,1
15.6,4151,bare_soil,0.705,healthy_crop,0.956,healthy_crop,0.956,0
15.6,3941,healthy_crop,0.462,healthy_crop,0.402,healthy_crop,0.485,1
15.6,3790,healthy_crop,0.549,stressed_crop,0.576,healthy_crop,0.549,0
15.6,2776,bare_soil,0.497,healthy_crop,0.741,healthy_crop,0.448,0
15.6,2573,stressed_crop,0.488,stressed_crop,0.488,stressed_crop,0.488,1
15.6,2368,healthy_crop,0.456,healthy_crop,0.456,healthy_crop,0.456,1
15.6,2286,stressed_crop,0.507,disease_stress_vegetation,0.496,stressed_crop,0.507,0
15.6,2257,healthy_crop,0.465,healthy_crop,0.465,healthy_crop,0.465,1
15.6,2162,bare_soil,0.718,healthy_crop,0.865,healthy_crop,0.467,0
15.6,1815,stressed_crop,0.503,healthy_crop,0.506,healthy_crop,0.325,0
15.6,1737,healthy_crop,0.453,healthy_crop,0.453,healthy_crop,0.453,1
15.6,1636,healthy_crop,0.467,healthy_crop,0.467,healthy_crop,0.467,1
15.6,1631,bare_soil,0.689,bare_soil,0.689,bare_soil,0.689,1
15.6,1548,bare_soil,0.698,healthy_crop,0.998,healthy_crop,0.998,0
15.6,1465,healthy_crop,0.548,healthy_crop,0.548,healthy_crop,0.548,1
15.6,1464,bare_soil,0.448,bare_soil,0.448,bare_soil,0.448,1
15.7,62537,healthy_crop,0.622,stressed_crop,1.0,healthy_crop,0.622,0
15.7,51925,stressed_crop,0.506,stressed_crop,0.988,stressed_crop,1.0,1
15.7,34430,healthy_crop,0.566,stressed_crop,0.999,healthy_crop,0.566,0
15.7,30268,healthy_crop,0.672,healthy_crop,0.774,healthy_crop,0.813,1
15.7,21366,stressed_crop,0.487,stressed_crop,0.995,stressed_crop,1.0,1
15.7,8629,healthy_crop,0.649,healthy_crop,0.838,healthy_crop,0.88,1
15.7,6464,bare_soil,0.406,healthy_crop,0.657,healthy_crop,0.657,0
15.7,6181,bare_soil,0.683,stressed_crop,0.84,stressed_crop,0.46,0
15.7,5513,healthy_crop,0.462,healthy_crop,0.462,healthy_crop,0.462,1
15.7,4487,bare_soil,0.647,disease_stress_vegetation,0.824,disease_stress_vegetation,0.46,0
15.7,4199,stressed_crop,0.493,stressed_crop,0.957,stressed_crop,1.0,1
15.7,4095,bare_soil,0.705,healthy_crop,0.967,healthy_crop,0.967,0
15.7,4011,stressed_crop,0.483,stressed_crop,0.625,stressed_crop,0.657,1
15.7,4004,healthy_crop,0.549,stressed_crop,0.864,healthy_crop,0.549,0
15.7,3514,stressed_crop,0.485,stressed_crop,0.485,stressed_crop,0.485,1
15.7,2762,stressed_crop,0.49,stressed_crop,0.438,stressed_crop,0.514,1
